-1.2082256554148432e+254   +  j * 4.2461996438548162e+306
-1.0682510538527298e+113   +  j * 8.2765757565398695e-275
2.7023322620538991e+60   +  j * -3.4777843994658489e-275
-7.1254599512196906e-300   +  j * 3.1887280490235762e-60
3.9410478719017618e+276   +  j * -4.5179557477651652e-132
-8.0786485558990052e+208   +  j * -6.0884805725437938e+213
-1.0033104837374443e-67   +  j * -1.8738591137995058e-190
5.5557831637522496e+71   +  j * 7.7647035817204698e+255
8.3520944800199564e-93   +  j * 4.4586042652851097e+248
1.9376510954075130e-198   +  j * 1.1459615432588679e+187
-1.8712373633819247e+190   +  j * -1.4968801372457515e+261
1.4616249371483597e-78   +  j * 3.1198034570903768e-219
3.4070297461262122e+261   +  j * -1.0603893238399627e-142
6.9109635894932446e+110   +  j * -2.3616452908569959e+100
4.2266022175698928e-30   +  j * -1.7741837313179744e-291
-3.0097084637681694e-306   +  j * -8.7789370853920812e-238
-1.4345022853054708e-50   +  j * 1.2661338415486647e+283
-3.2334664241590609e-17   +  j * 4.0959207468425232e+118
6.0132785655606289e-51   +  j * 5.7585771694359731e-239
-6.9404924019106680e+286   +  j * 4.5010254545342807e-94
4.4514100975067632e-55   +  j * 1.3507147071279228e-48
-6.4076634514627645e-65   +  j * -2.8136846850949631e+225
-7.0885178218157538e-200   +  j * 8.4948490717845150e+29
-5.7919651152192133e-264   +  j * 3.3019817068939914e+301
5.1811449622885034e-30   +  j * 1.9845363384130821e-168
-1.4159652291542866e+25   +  j * 1.4830588447524841e+144
-2.5210438156799575e-108   +  j * 4.8818400299823850e+179
1.7426069056282320e+73   +  j * 6.5937512739141137e+192
2.2933679574500327e-153   +  j * -1.8510800300544098e-266
1.8921430049413612e+58   +  j * 5.5774634028422149e-247
-2.5129455093994203e+162   +  j * -2.9388296109720103e+291
-3.8104900716312090e-51   +  j * -6.8275546772864952e-110
1.8032061345148912e-163   +  j * -8.5563634504370748e+39
-1.7361910674535945e+189   +  j * 8.9019076800344830e-13
-8.3585933876801122e+102   +  j * -2.6989447555293338e+43
3.0441263199164082e-40   +  j * -2.3262080621976384e-95
2.9476405287063905e+32   +  j * -3.9975713546423871e+240
-2.8912213577319149e-301   +  j * -6.2855083655569865e-18
2.5453976639324203e+148   +  j * 4.8156951268780291e+291
-6.3220467058127620e-292   +  j * 1.4035379444166550e-55
3.4316413597467160e-56   +  j * -1.3202900282963525e-282
6.5850395885851407e+262   +  j * 7.2533542940751674e+199
-5.3862841918734319e-248   +  j * 5.4380555329921979e-59
2.9678614391920165e-235   +  j * 1.0902688859121792e+232
-1.6178542557443753e+156   +  j * 1.9122222416185751e+302
-1.6401696402354037e-278   +  j * 2.1578298826738607e-01
-5.2968755336757098e-242   +  j * -6.8675048245266447e-09
-8.8711886467528878e-103   +  j * -5.6224213968867655e-178
-9.6397814019684244e+203   +  j * 3.8407395823989667e+275
-9.5623338425297689e-111   +  j * -5.1532787942148984e+89
4.5744561834688953e-243   +  j * -3.0402300630091615e-83
-3.3585059808296309e+219   +  j * -8.5218605596724835e-47
2.7150708912754987e-268   +  j * 2.6083280635292939e-281
-4.7339539061371628e-181   +  j * 1.9344866650777013e-39
2.0386327847265545e+02   +  j * -1.1068295388875979e-02
2.5639572151504615e+143   +  j * 5.0343555562215232e-161
9.2950282920720888e+36   +  j * 4.0051352416267054e+136
2.5360606294324953e-161   +  j * -1.6148584796816439e-142
3.8208393666591939e-70   +  j * -7.7846120793203496e+143
1.8797795070065047e-154   +  j * -1.1374458484973198e-106
8.3327799901658266e-58   +  j * 1.1058218404653206e+169
2.7807698964361787e-247   +  j * 2.5855229778008240e-196
4.6260080973490614e-158   +  j * 4.7988612795925085e+238
-4.3603971180173833e+145   +  j * 1.9997817981697876e-278
-1.4303707660089919e-288   +  j * 1.0193204788940257e+222
-6.1702622817503557e-59   +  j * 3.9888122922769132e+266
-6.1437829881813605e-263   +  j * -2.1238901953641386e-149
1.2189563487932016e+92   +  j * 5.6822351589443121e-134
3.7112360186582363e+64   +  j * -1.5476342585905734e-203
-1.2332070485644671e+55   +  j * 1.2483532726109339e-01
-1.1709003503083985e+84   +  j * 6.9506231009161714e+225
4.1785429877572676e+141   +  j * -3.7186410447477992e+74
4.4278554600174380e+92   +  j * -1.0447979674327059e+135
-1.1311864919465707e+59   +  j * 6.1117951394134339e+82
1.6266223105067712e+55   +  j * 2.4331046336355462e-11
-1.9874669883607832e-117   +  j * 2.2048632965998099e+167
2.4487640814640853e+184   +  j * 1.0364963819498665e+30
-2.8660576014161146e-09   +  j * 1.1292162392686256e+128
3.8354346336169104e-245   +  j * -1.9351747500164874e-237
2.0443208238147454e-265   +  j * 5.9074630579697314e+03
3.8158698822972938e-160   +  j * -7.9161405367450118e+182
-1.9832006715185916e+63   +  j * 5.3727905460460043e+119
1.2451584828827243e+94   +  j * 1.4556094368926599e+134
8.5850797452289504e+117   +  j * 5.7404812099003485e-79
-2.1928140155937221e-260   +  j * -1.6837035730320399e+49
6.3073260762741221e+77   +  j * 1.7658605857435682e-92
9.9627988196230134e+288   +  j * -1.2257459167275332e-23
2.7674240915846064e+79   +  j * -2.4615942415167558e-269
3.2399486360443847e-22   +  j * -3.2026886944898854e-306
-4.2489674970675677e+239   +  j * -2.2032667507073540e-197
4.9369448572188045e+200   +  j * 2.4921467992020757e+70
7.2620169339084675e+252   +  j * -4.1159966128611317e-85
-1.4970212649829262e-308   +  j * -2.8499656942087259e+56
-9.8836820046347427e+08   +  j * -3.6933900529578859e-246
2.9200440734722634e-109   +  j * -6.1772318814920083e+80
6.6394501530698115e+205   +  j * -7.9778525309358007e-48
-4.9649376564780877e+213   +  j * -1.2686326377738995e-248
-1.8836828650210501e+283   +  j * -5.9941022517849603e+75
1.4353101380452696e+254   +  j * -9.9998791803967038e-77
-7.0241283188230124e+34   +  j * 1.0961178721569449e-172
-5.6688688922618568e-75   +  j * -5.9332789577985707e-252
1.1118219422432175e-79   +  j * -1.7544313975135162e+09
-1.3049394011511943e-276   +  j * -2.7096283076083341e+113
1.6282348677548734e-149   +  j * 3.3569347185758432e+56
1.6665760895541594e-103   +  j * -3.6450059227317255e-230
-5.7524559171607883e+138   +  j * -9.9889994852261125e+84
5.4623250549211233e-62   +  j * -2.9739664212906855e+97
-5.9757520204224946e-212   +  j * -5.2989479421650418e-127
-5.5041658209983095e+275   +  j * -9.4131665398734409e+193
1.2001701556011842e-205   +  j * 4.4728962491004735e+60
6.5173905980059077e-158   +  j * 1.6628048439264769e+129
-2.1844947793800879e+33   +  j * 7.6022447760536674e+95
8.0164728521983447e-253   +  j * -3.7371642209974388e+295
4.8068238959343581e-06   +  j * -2.3662616251648291e+257
1.6722486683309518e+227   +  j * -8.8964301508030709e-216
-5.7974707947626130e+250   +  j * 4.1733297889628084e-279
1.2177357083410774e+203   +  j * 6.4221228979246608e-166
-7.8597992208538584e-252   +  j * -7.8386597112617547e-18
-1.2251684484610170e+224   +  j * 3.9279933307575129e+142
2.5924526955972444e+184   +  j * 1.2867958820098081e-247
-2.6780481364166400e-290   +  j * 6.7086779200307103e-85
-6.2639178220136827e+236   +  j * -3.1100472304232146e-209
1.5077959677171305e+242   +  j * 1.3145624628849329e-20
-4.8894735471187216e-291   +  j * -5.3445163342122841e+153
8.1411748802850822e+109   +  j * -3.1371333010274006e+174
-2.3540779371563299e-266   +  j * 1.0539625639967769e+128
2.0785088158147273e-96   +  j * -3.4383570179206605e+158
-1.3207838007929401e-213   +  j * 2.5574550266725321e-157
-5.7870098808518719e-150   +  j * 6.6864814554900195e+38
-1.9013624851881522e-177   +  j * 4.1877921052303670e-183
8.8655699448468547e+306   +  j * 6.3872830036838408e+04
2.5164504770230759e-06   +  j * -8.1098841750009863e-215
6.8764875048536016e+144   +  j * -1.3079692886361612e+14
-4.8160871843986996e-03   +  j * 5.7575580818026845e+25
1.3339742875806324e-53   +  j * -2.4017282353503120e-204
-1.3837734287793109e+131   +  j * -1.5680228189682835e+34
-3.0922605440255078e+173   +  j * 1.9213158413925912e-114
-3.8375995713282251e-150   +  j * -6.8608531370192650e-45
-4.7776877145482813e-73   +  j * -1.5638333377488913e-282
-4.8809796688690320e+207   +  j * 2.6893893814324121e+159
-1.0997342730181175e+39   +  j * -1.8303167854410434e+222
-2.2199213546033306e-94   +  j * -9.3690287164627259e+259
1.3153092521502772e-50   +  j * 8.5602715376593922e-48
