-6.3285612368141135e-188   +  j * -3.1275081326639305e-125
2.6344492903548968e+123   +  j * 2.2435385077725338e-220
1.1835181575803638e-259   +  j * 6.3042297823610344e+246
-1.1982358771579534e-98   +  j * 5.5500084778429437e-100
-1.8182850815779033e-03   +  j * -1.3133759411243230e-105
3.0537019286402514e-40   +  j * 2.3609946699651492e+204
-3.7982879367670505e-47   +  j * 2.0364776115712550e-69
6.3104979195046608e-166   +  j * 1.5807719199455534e-153
-2.2544810604964727e-169   +  j * 4.1769240940586230e+12
-2.9145025525464989e+193   +  j * -4.9666549628019804e+148
4.5691546523198963e+131   +  j * 1.4796688702547075e+221
-2.1033339325350158e-295   +  j * -2.8262281043848680e+266
-2.5790411351363809e+56   +  j * -1.1075854069256027e+139
-9.6449690252831682e-132   +  j * -5.7868800034784515e-67
-4.4799697417635197e+21   +  j * -1.5211783074663399e-307
-2.3136425819045647e-273   +  j * -3.6102383157190278e+63
9.6977705659646400e-164   +  j * 3.0506595697118551e+206
2.0770750116069243e-85   +  j * 6.3048894928586273e+13
-6.5829401879262383e-27   +  j * -1.9045587622822308e+61
7.9778830207910995e-91   +  j * 7.0913447913182249e+268
-5.8803024873667094e+153   +  j * 3.7140741226789919e+43
2.9357182480438160e-242   +  j * -3.9042425886782528e+16
-5.6888371514564558e-267   +  j * 8.7871274755531722e-86
5.9484205108618328e+155   +  j * -3.6676620799491431e+199
1.8790524231447223e-86   +  j * -1.2509014003539674e+93
1.9066180717622616e+185   +  j * 2.3151026460696142e+271
-3.5898344189325475e-156   +  j * 9.4008288802225434e-299
1.0723939182627305e-134   +  j * 1.5412329955466510e+78
1.8722505926409745e+95   +  j * 3.1656414267323520e+72
-1.6541419811873664e-244   +  j * 6.4323617069749399e-93
-2.0239372693816303e-156   +  j * -1.4321624310497028e-14
1.5851486057605650e+220   +  j * -3.2247634179993257e-46
4.5715924192984405e-263   +  j * -3.9068509330141360e+179
-4.9453995605166455e+48   +  j * 5.0838211657838152e-199
-2.8591941334698322e-120   +  j * 1.0047707736010407e-125
-9.7366591500600751e-211   +  j * 4.2402423549403462e+198
9.7682281986716770e+47   +  j * 1.0885182877242980e+88
3.9748615697161714e+06   +  j * -4.6692572240145820e-171
-1.3473739572240098e-118   +  j * -6.2920572642776464e+62
1.5434438747589851e+31   +  j * 1.6772692454873826e-214
6.2445590485875776e-62   +  j * -1.1352416551535379e+173
1.6896312216555279e-239   +  j * 1.1316896763467197e-239
2.2698835724784139e+144   +  j * 5.9445938705653436e-28
1.9828426142328722e+68   +  j * 2.1445942068144149e-247
-8.3677463482967295e-266   +  j * -1.8760243729420124e-215
-2.2091353278529510e-219   +  j * 1.4693349377915043e+199
-1.1552169825026006e+00   +  j * -3.9679694720742218e+128
1.7354189803104123e+139   +  j * -1.8513861046594775e+125
8.7387587014056444e-126   +  j * -1.1726901989829881e+92
-2.7466428539709982e+53   +  j * -1.5759233654261236e+305
2.0081730414309995e+239   +  j * -2.2868196103288844e+160
-4.3960680179283822e-284   +  j * -3.8687810198687467e-265
2.6104164834890938e+219   +  j * 2.5347328980872240e-159
2.4959951901024126e+59   +  j * 8.9187619452979943e+165
-9.4385999382198139e+100   +  j * -2.0840755216666133e+162
7.3834365881814149e+67   +  j * 5.4067343878319838e-76
-3.5180158186695062e+117   +  j * -5.5658827852595247e+88
7.1426009811833768e-289   +  j * -3.9613130307176440e-304
2.8333113045150169e-135   +  j * 2.2296817304065670e-111
-9.5300489293750956e-88   +  j * -1.5313918782743793e-83
-3.9522870296792408e-175   +  j * -4.5426009137292313e+90
1.4590549765217025e-07   +  j * -3.4929960542580455e+148
-4.2652320669845710e-101   +  j * -2.2991363456811622e-240
2.6823089594319863e-188   +  j * 2.8844184681917406e+192
-5.3409091462948649e+76   +  j * -3.3781941422660958e+30
-3.8349410664827369e+229   +  j * -8.9092715905963236e-187
-4.4065746584983418e-291   +  j * 2.7921981238169377e+174
8.0081990660621588e-140   +  j * 4.0073970300237470e+32
-1.2945656114571682e-48   +  j * -1.0966318418441012e-90
-1.7947497562025566e-215   +  j * -2.4860282706680769e-199
-7.3145708576124349e+188   +  j * -9.7482188252207966e+140
-5.1075507740605260e+81   +  j * 3.3232913911944193e+25
4.1454881229750610e+242   +  j * -9.9432758638472828e-53
-1.7417821073972155e+130   +  j * 1.8791283058855601e-177
-7.5989301186314073e-51   +  j * -9.9914651907148977e-97
-2.1033419914931007e+294   +  j * -3.0319876455200816e+205
4.8464504463670622e-162   +  j * 1.1476952349859137e+220
3.2725557065624564e+39   +  j * 1.4995314920769152e+210
-1.5618798847561235e-284   +  j * -9.2611055758297904e-265
-1.9971945473934276e-103   +  j * 1.0647903186438558e+184
-1.1341805807709327e-135   +  j * 2.5032829361840886e+42
5.2540661838403929e-180   +  j * 1.1579830672602632e+40
5.0706289134565690e+41   +  j * -1.1838335916887384e+260
-4.9322412351181190e-87   +  j * -6.9270732265277387e+266
-1.4706517417544376e+189   +  j * 4.1709158413235230e-52
-2.6173368006723576e-239   +  j * 1.2850259267385517e-229
2.3535154124668728e+55   +  j * -2.9035553061680358e+208
5.4947491397106172e-70   +  j * -3.8021181172455624e-197
1.1256182370567247e-247   +  j * 3.1119937166372020e-84
-1.0211748632859545e-185   +  j * 1.7073850701905113e+270
-1.2615837814621156e+67   +  j * 3.4414186003934342e-15
7.1924907520014490e-238   +  j * 2.6132591485676394e-279
-2.3855313344406087e-276   +  j * -1.5414997608603334e+176
2.2618354533228998e+260   +  j * 9.2672943098625239e+69
2.1330395096474324e+164   +  j * 2.8064620626306063e+42
-8.5811372281500693e+161   +  j * -1.6764444546174878e+143
-6.9035771917915970e-86   +  j * 3.4811472663054897e+103
5.5784635775716042e+236   +  j * -1.1308762198914207e+223
1.9714343158270105e+307   +  j * 7.6929097652813355e-06
2.3563049991230175e+297   +  j * -6.3768283927020157e-59
-2.9408132976672141e+298   +  j * -7.5932400138808089e-20
-8.5110757007362813e-125   +  j * 2.3779585590031163e-168
2.3052458881450028e-306   +  j * -1.3704002344170917e-98
9.2657133750748476e+301   +  j * -1.8733625137918451e+172
-2.0106013243616177e+129   +  j * -1.7211220592252246e+291
-4.3001863074902182e+126   +  j * -8.0891159217826722e+27
1.1894156231692754e+44   +  j * 1.0084682342960428e+179
-3.2333167802182544e+162   +  j * 3.1008191872767447e-38
7.2663227090605562e+252   +  j * -6.4746248665680879e-131
3.7329379211181575e-291   +  j * -4.6088590556519777e+103
-7.4858603657247631e-308   +  j * 5.3918903383225695e+187
-5.2153991832875793e+92   +  j * -2.5463687903551379e-273
-5.0923120763782544e-45   +  j * -2.4905385707038111e-186
2.2941859420016592e-193   +  j * 9.7211695770942178e+197
6.9267578282892570e+177   +  j * 1.4215258157635372e+155
6.2605914666679370e-279   +  j * -2.7117278956102973e-86
-1.9748843204326684e+141   +  j * -4.3895916044476770e+154
2.8719044103303447e-167   +  j * 8.8098454234626003e-88
1.6982645068203248e+204   +  j * 4.2290407032807311e-39
-1.5655316958822989e-298   +  j * -8.4736127094020872e+122
-1.4807032774093790e+245   +  j * -2.2614130258339946e-280
8.0459611134464427e+27   +  j * -2.5323632964422594e-301
3.5474395750268124e-279   +  j * -9.3969206079775497e-233
-1.5172505806722341e-154   +  j * -3.4809824597888939e+185
4.3548952136249666e+05   +  j * 4.8343729005547599e+223
-3.8849971466424564e-234   +  j * 2.5500714061009454e+71
-8.4087050237473096e+12   +  j * 1.4036684643994150e-31
-1.0271644208702318e-203   +  j * -8.2621130850226949e+47
-1.0762293966760804e+302   +  j * 1.8833501438192136e-210
1.4188446676188444e-64   +  j * -5.4824599290702123e+33
5.5884264838363856e-38   +  j * -3.0281416535778291e-56
2.2739446361314275e-41   +  j * 1.6721213213457485e-06
-1.6632235280322642e+66   +  j * 9.7033153150660744e-157
-1.3337195688874572e+219   +  j * 2.7717582749957556e+119
1.0555847517174551e+62   +  j * 1.7318839923876341e-274
1.5232467953059168e+10   +  j * 7.4724600174148207e-63
-1.9510696759019411e+173   +  j * 5.0244273634610498e+231
-6.5689099414153280e-34   +  j * -7.1106917151095463e+299
7.1259278940494297e+128   +  j * -5.9062690433756363e-252
-8.3732076736515486e-15   +  j * 2.6082521414819123e-79
5.0493789711404415e+06   +  j * 6.9373814549760463e-286
-3.0206191293068202e-08   +  j * -1.2892876663169930e+249
-2.2060257529727678e+50   +  j * 3.4996934368222119e+26
3.6449042985762626e-157   +  j * -2.8995854676630609e-97
-4.3827592151690225e+24   +  j * 4.2000511843270851e-263
-1.3091538426731996e+106   +  j * 1.8735461146295377e+204
-1.3985055314453142e+141   +  j * -4.8274335556569464e-230
5.1758402153814407e+35   +  j * -2.4741347863288711e-132
-9.0107762962807291e-116   +  j * 1.4965714709840153e-299
4.1032773852822734e-244   +  j * -4.5524580805541736e-115
-1.4253101614812114e+165   +  j * -1.6095337852829415e-22
-3.7976733259104060e+59   +  j * 9.9839642483657996e+141
-6.0952149591175542e-114   +  j * 2.7752593038467214e+72
-8.1236651722501153e+154   +  j * 1.8800922743269268e+88
-1.7745521889407113e+146   +  j * -1.4839878283629943e-299
-5.6379849705926977e+57   +  j * 2.3027934918603669e-45
6.0267317756307685e-162   +  j * 1.2239217705166708e-125
8.3397735023564644e+283   +  j * 7.0717388528509501e+256
9.7818851987522848e+01   +  j * 1.1230347604058007e-153
