-4.9972609197801110e+202   +  j * -1.8914124641669893e+193
1.0075586066084309e+155   +  j * 6.5036535742435473e-118
2.6109438296328282e-297   +  j * -4.2139789823494088e+108
-2.8809907045505726e-28   +  j * -2.5193137426393109e+210
4.3044540963653045e-148   +  j * 3.5506010067987778e-270
-4.7913416811376629e-69   +  j * 2.9468251671948074e-146
-1.7666810648986556e+105   +  j * -4.0331886864857714e-89
-2.9860713097729506e+54   +  j * 1.4492180338189762e-277
-1.5845635348369532e+147   +  j * 1.2594032769690760e+249
-3.2517754253392948e-226   +  j * 4.9804069453999573e-82
3.8062925056254133e+121   +  j * 7.0570669961197864e-44
-1.9819767814873155e-241   +  j * 5.0627634237796599e-143
-1.4595373300916062e-216   +  j * 1.0702530587408444e-193
3.9137300203327697e+173   +  j * 1.0790031103254939e+45
8.2728891871153908e-212   +  j * -2.1978102912943684e-71
4.1155128054405081e+69   +  j * -4.8719787733003483e-283
-9.0358406294139782e+108   +  j * 1.8964842299871298e+107
-3.9916211649460317e+186   +  j * -1.3683386025864969e-278
-1.9028020090233770e-303   +  j * 6.1532728461790247e+260
1.1734963622943927e-88   +  j * 6.9982979199227384e+261
-3.0882819132983297e+261   +  j * 1.2879402092658613e+291
-6.8959551034496849e+41   +  j * -2.3716423731737386e+90
-4.9246117475791992e-59   +  j * 1.2573863561863689e+134
-4.0617919620736410e-286   +  j * 8.3958477046240899e-61
9.4806826230583288e-229   +  j * -7.0253021380729873e+217
3.9952076118676491e+171   +  j * 2.4504825288081202e+213
-1.1616529098216550e+54   +  j * -1.4926008719655730e-65
-9.7452226137243368e+95   +  j * 8.1037450474344389e+114
-8.7910727041562685e+107   +  j * -1.4708198916394000e-248
3.0690553237543704e-233   +  j * -1.7157038756339716e+195
-1.8698203960040853e+56   +  j * 6.4349387859241523e-224
5.4452738892350607e-101   +  j * 1.7558788669841547e-135
5.0528888443734812e+123   +  j * 1.8575112183619530e-188
9.7283479009634122e-27   +  j * 2.2991904160109633e+132
-2.9132258451125533e+273   +  j * 4.8259891192933880e-50
