-6.2242485263907147e+297   +  j * 7.1981335799849479e-181
-4.9190285994939776e-146   +  j * -6.0793944133083247e-149
-1.3012414695996606e+257   +  j * 1.2192061244303355e-16
-5.1706993951699104e+09   +  j * -5.3847791012597417e-291
-1.6955325532225166e+223   +  j * -2.7575653977529586e+122
-8.0070283345139442e-235   +  j * 1.6822631169616853e-181
-1.3375051443487912e+239   +  j * 2.9640091900872265e+23
-9.1394539000836509e+97   +  j * -6.2459591556430062e-267
1.8695808075618107e+99   +  j * 1.0933883012692429e+273
-5.3080484801758896e-08   +  j * -1.1243289620284109e-154
-2.9725732516337757e+03   +  j * -7.6911057331543098e+302
3.0372377706936429e-230   +  j * -4.8445916509873175e+11
-9.7945225205800106e-296   +  j * -4.7905927472976706e-157
1.1330559768989590e+257   +  j * 1.7292335374547529e+159
-1.8696836857814581e+77   +  j * -2.4176982423415047e-171
1.7490529207244304e+161   +  j * 6.7803267703179395e-05
1.4706721677203371e-106   +  j * 1.2488226562379931e+230
-5.4981618325313351e-39   +  j * 3.8904594373163398e-36
1.0629785712286395e-284   +  j * -8.9961073271853913e+83
2.6298779458259554e+215   +  j * 1.0496979965880401e-164
9.2372250585008380e-300   +  j * -9.5657431012024282e-03
3.4255342008312173e+07   +  j * 7.4115732749578398e-186
-1.1754631160816979e-109   +  j * 1.2217339295303430e+218
-1.5739588507964146e+210   +  j * 6.3240889526081877e+187
1.5767100268719226e+225   +  j * -1.5695732094750220e-305
-4.8885108660677296e-199   +  j * -9.2157144609930016e-224
-9.4535381059365743e-207   +  j * -1.7415828247340481e-169
-8.4940537276363737e-173   +  j * -5.2573439669903601e-195
5.3779535010022067e-60   +  j * 2.0851136820046983e-110
8.5245742787639524e+193   +  j * -3.2326988470323887e-199
-5.8289708183249708e+245   +  j * 1.9697654025472744e+91
1.0259330357067561e+108   +  j * 1.6932983658513487e+04
-3.0489960512499464e-166   +  j * -1.0334047185983455e+111
8.7038166404308838e-122   +  j * -2.2087340396167745e-05
1.6491615924828694e+56   +  j * 2.6542231869515481e+258
8.0579466396484573e+243   +  j * -7.8576370372881790e-260
-5.9722673058229800e-222   +  j * -1.9749492231192987e+159
1.8852230928595519e+150   +  j * 1.3448826469963939e-243
-1.6610882804081761e+118   +  j * 1.0099896115226793e-247
-1.0827436053487771e-165   +  j * -1.4356889072379884e-151
-2.6355003709203427e+23   +  j * -7.2224084747157616e-19
-4.4940018695186934e+05   +  j * 1.4864486484076070e-46
1.2044686060030800e-206   +  j * -6.2163723561924679e-177
2.0832400627228642e-190   +  j * 5.9212741223429467e-180
1.0265353927532456e+227   +  j * 1.0725265938913805e-293
6.3860113433077012e+186   +  j * 6.9519530734161842e+106
7.1543655863065808e-191   +  j * -1.2026205622502135e-228
-3.9282989439448843e-113   +  j * 3.9234147535253913e+216
-5.3488324540225534e-61   +  j * -2.5860936690945166e-150
1.2702644301780422e+167   +  j * -5.6117025559397463e+40
6.2604751544103785e+262   +  j * -3.0793122819489365e-204
1.7474558621974806e+163   +  j * 3.3838216638602926e-148
3.8297713220083329e-76   +  j * -8.3616124765710970e-102
-1.0457223923634448e+205   +  j * -1.2059297893202427e+259
1.6072678041681724e+237   +  j * -8.9235685835374361e-103
1.0897118601748117e+204   +  j * 4.8841526607402189e-178
6.3651799691978055e+59   +  j * -1.8932089017591075e+219
5.4173069529786719e+258   +  j * -2.7797397572598057e+71
-3.0925199406111087e+174   +  j * 1.3222731174861685e+46
2.3446875363069751e-223   +  j * 1.2436776230183599e-285
7.2852003154979965e+136   +  j * -4.2286814838857728e-100
-8.2902835793589706e+97   +  j * 7.0103323318325989e+244
-1.1508460984900385e-156   +  j * -2.3411959258376390e-17
5.6720921830778247e-241   +  j * 3.0738278134915143e+102
-1.8428166183838808e-66   +  j * -4.0689871465682520e-287
-1.8656072851991394e+194   +  j * 2.6994597923868550e-298
-5.9614436917855693e+90   +  j * 5.1617783679769824e-76
-5.4233822469323198e-158   +  j * -3.8375608259912984e+187
-2.3620779194099627e+284   +  j * -1.2236709035279214e-55
-9.2957394635178048e-288   +  j * -5.0264780999296494e-22
-4.3195915801340780e+236   +  j * -8.4618036945564832e+04
-2.8749395404773361e-257   +  j * -5.3248005615770803e-209
2.7593656027333830e+107   +  j * 1.3607227840225634e-163
5.1470829089586111e-275   +  j * 1.9431324224176474e-283
1.5186652240918672e-127   +  j * -2.9436955332702724e-207
-1.1660315534483193e-158   +  j * -1.7895516233907327e+191
2.7745126973462709e-275   +  j * 5.0345353229561380e+290
-1.0402852483402259e-306   +  j * -3.0609245203819244e+42
8.9696355432647754e-160   +  j * -5.0488905945250896e+176
-1.0137718821806289e-83   +  j * 7.3864269456751464e+307
-1.4945840872126493e+308   +  j * -2.9694866544612393e-44
2.3237626380174859e+32   +  j * 1.5795520517177571e+125
-1.2037635544468438e+32   +  j * -1.1958463287160171e-263
-2.8250474835840602e-08   +  j * 4.4286624376879223e-199
-4.9590971329659384e+243   +  j * 5.1611775393943430e-73
-9.2755102963435152e-285   +  j * 8.6880748459215192e-208
-4.8085881584099338e+294   +  j * -5.9751861051771580e-116
-3.5047267559747079e-210   +  j * 1.7355858295653566e-168
2.0671945065100612e+294   +  j * -2.6470145706700081e+269
-1.1696946386588116e-194   +  j * 3.5593031943961847e+02
3.5070330914844705e-102   +  j * -2.4739755054196758e+283
-2.2373400256867890e+40   +  j * 2.1647351353026260e+200
-7.0759761518939776e-154   +  j * 9.6269394695276054e-132
-1.7797601464096859e-20   +  j * -3.9242515606650609e+175
-5.9883215226523035e+201   +  j * 7.7982267273517203e-295
1.0659994245303102e+266   +  j * -4.3015501800820364e+69
-1.8629101479330446e-17   +  j * -4.9275427030480839e+62
3.7461789930752185e-190   +  j * 2.9844036421073757e+277
-1.1333379283108968e+40   +  j * 2.6891857841744718e-52
-1.9480061176001603e-41   +  j * 9.0102904475135521e+263
