-3.3766757760881841e+108   +  j * 3.0309529092757529e+257
5.8508928006659537e-194   +  j * 1.5360300749438313e-55
-5.3742113044932126e+85   +  j * 8.3582242610819715e-143
1.3889434304599564e+173   +  j * 3.1282433613052242e-308
7.6951651222130937e-91   +  j * 2.9401186743529533e-182
-1.4602372166032276e-104   +  j * -5.6928799015356089e+55
-6.9123660959402375e-175   +  j * -2.4905989420691690e-266
4.2236938476151146e+306   +  j * 1.0723053041584961e+99
-2.1207325730402177e+189   +  j * 2.3179553636767543e+06
-1.1656461381928559e-262   +  j * 3.4117600848493325e+28
-9.7274006516332541e-162   +  j * -2.4339668220088632e-208
-1.9148313075765481e+73   +  j * 3.8718182207200651e-298
5.0963378510493612e-16   +  j * 3.8645354457646852e+142
-3.2661966867036982e+64   +  j * -4.2662755344288790e+30
-4.8603616991080944e+32   +  j * 2.6250923834238312e-242
-3.8363483947893419e-198   +  j * -1.5325672545585751e+77
8.8949047585609107e-132   +  j * 1.2767507357106085e+260
-7.8852877467162147e+141   +  j * 4.2691768644548927e+108
4.2720817838057463e-180   +  j * 3.3713753278860200e+230
9.8583438290428585e-160   +  j * -1.3884468040733553e-112
-9.4477549540646967e+58   +  j * 1.5366365211477212e-91
-6.1881050152186432e+187   +  j * 1.2643371065517345e+308
1.0328586890461140e+199   +  j * -4.2357957120010829e-141
4.4895288239178032e-218   +  j * 2.4648239273428750e+159
-6.9535009198125082e-114   +  j * -1.7403391577221882e+260
-1.0129430071742171e+233   +  j * 1.0899905421162614e+45
1.4496789412015812e+252   +  j * 4.5965712403073880e+257
3.0024263436774362e-100   +  j * 2.4000088770239302e-97
5.0310292631699380e+194   +  j * 2.7244966495723840e-98
6.6764525027407214e+95   +  j * 3.0127413866211422e+40
2.5386475877448265e-214   +  j * -2.1322987934063081e+106
5.2835421584224215e-59   +  j * 2.4148359634801879e+287
-6.2865096951017269e+185   +  j * -2.2437677057483061e-23
-1.8891727747843143e-222   +  j * 3.4493102832884856e+87
-1.5525247791598586e+230   +  j * -1.0553859860595202e-305
-5.3465703144614512e+290   +  j * -8.5259562622636575e-168
8.5671436313007986e-40   +  j * -1.7892528273656512e-248
-1.2844199179749147e-185   +  j * -1.6452365244537802e+292
4.1061428334770326e-275   +  j * 1.1689647820120130e-298
5.0181823669329234e-274   +  j * -4.6988792260164409e+227
-7.4551688043649273e-223   +  j * -1.4949275154496905e-131
-1.1834776104684386e-71   +  j * -3.2703408084268293e-35
3.4870035928422166e-120   +  j * -4.6325431492547060e+53
-4.1464547569210303e+220   +  j * -1.3664345416512450e+209
1.2817901864471839e+269   +  j * -2.5919343186774466e-183
-8.3736932345159361e-89   +  j * -2.1168804028156907e-226
-2.5096041671995391e-295   +  j * -7.7630052386938495e+205
7.0984586664051198e+223   +  j * -1.1559463145472795e+245
3.4970003800779126e+226   +  j * -6.7505008536376270e-252
-1.0358180864024824e-33   +  j * -8.7769102448134392e+264
2.8279366363613560e+181   +  j * -3.2804800712340779e+187
-9.1236367657297387e-13   +  j * 2.4020750948052134e-07
-2.6748521586748029e+172   +  j * 7.7472419098398333e-119
-1.1469200023747191e+113   +  j * 1.0928969904850522e+89
