2.6972978146098818e+01 3.3238385397139249e-07
-2.9211553076994908e+05 4.9904142578781193e+02
-7.0294159185642302e+06 -5.2498632663027164e-08
-9.4738356605538211e+04 5.9259048629204684e-05
-6.5041068661145931e-08 5.8620652712383131e-08
3.2056107870157297e-03 -4.4681914806776003e-02
4.8221339659945686e-10 -3.2646783575748891e+03
-8.2841793344195664e-05 -8.0051958814555298e-03
7.9075719505605082e+02 7.1129255481618507e+00
-8.2379685172587411e-02 -8.2561064173813980e+10
-9.9988049756580604e+03 8.8161220338002644e-01
-9.4800096961248644e-07 8.3111573242659418e+00
8.1468056838800323e+08 9.5158909922524262e+05
-7.6329181278561999e+05 -1.2054073770934969e-01
9.4605216613040189e+04 1.2833572262132315e-08
-5.0321364959167334e-10 7.1469938527016866e+05
7.2682462882421774e+01 8.0092241832242246e+02
2.8267868294777907e-06 -9.4225299581632495e-08
3.2964497979521414e-10 6.8484420028378547e+05
4.5006748083258579e+01 -3.4575437587073576e-01
5.8624900685969353e+09 -4.9811747553876066e+03
-9.9658893884373157e+01 -5.1128752481758965e+10
-1.0617968977345654e-06 -8.0504129727243483e+06
-2.3119516065205400e-03 9.1690002849307478e-02
-9.8085653726525535e+05 8.6917706618829409e-06
-3.8450329241863244e-06 1.8742065432965124e-03
6.0759721159076516e+03 2.6768418285486307e+09
-7.3619622246303679e-05 5.7673247369550925e+04
-9.0314502299529660e+04 9.8312160205936550e+01
-3.6229144348690330e+00 -6.9064050047501328e-04
3.7041419450852265e+09 1.0121384963476170e+00
-8.6046424606554183e+02 9.6293882527391195e+08
8.4439794156708420e+04 9.2917213594527200e-09
8.2810672179304134e-01 9.6893925869507223e-09
-2.4329548225150193e-02 -6.2055790376896677e-05
-1.1347779808035855e-06 -8.9172538091924167e+08
-3.0444154413034448e-07 -4.8585573282857280e+05
-7.8403005290190937e+04 8.3004980641278262e-03
-2.4257219032678252e+08 9.5924010513545247e+04
-8.5191703414944325e-04 8.9857405573121873e-01
-9.2624044962737534e+10 -3.3528436119946976e-07
-4.2950603506820626e+03 -5.3282617232732377e+01
6.7833081940551901e+08 -9.2782840035177433e+03
4.3250886347532126e-06 3.3475274199373792e-05
3.3731880994274013e-10 -7.3631483608007680e-06
2.6917935919234498e-02 -4.4306380386507158e-08
-9.0023241629824221e+08 -1.4743283113973930e+08
-4.1982117322503360e-08 5.1394001502818445e-08
9.7273615499971772e-07 5.5957311994578766e+10
-1.1998876113929474e-02 -6.0135796699645810e-06
7.8509562460123959e-09 -4.0501707152257831e+02
9.7831097919150048e-06 4.3046556150446075e+05
-8.3372912582208440e-08 -7.9072712545523080e-09
9.8846302169386661e+02 8.3693519835103372e-07
6.3025786795449944e+05 -9.9090948449444386e+03
2.3283275521540794e-10 8.6491197330310574e+09
-3.9619804848008454e+02 -2.7913906368544112e+00
1.8013085597453483e+06 6.3566980893652755e+01
-3.3359275584364002e-04 -6.5446579238645794e-06
-1.4170495516376303e-07 -1.9724373974384693e-03
2.3383090957265991e-10 -9.6191575591854244e-10
6.2596905269051470e-02 5.8293208950318451e+09
-3.1513841388489146e-08 9.7566642268944494e+06
-8.4506000122619224e-07 -2.6304467450137444e+01
-2.6936393494755861e-09 2.5624008501350941e+03
-4.2064248573100710e-08 6.0274797060541250e+05
-8.7531597635064145e+01 -1.1851422210769092e+08
-4.1916246178050870e+06 -1.5005584575108195e-07
-2.4803817126673763e+04 4.3698241520894499e+00
7.5045974983153981e+04 9.1630573808878458e+08
9.9124973766843852e-09 -9.3956314061359019e-09
-3.3936540510415432e-03 3.8790346672146837e-04
1.2544307526273797e+05 5.1757302768829959e+01
6.7398183685473045e+10 1.0679151835608707e+10
-7.6278319592747733e+07 7.9129597960071707e-06
-9.9287499114572796e+01 3.2977521976951143e-03
-7.0180268097113073e+07 -9.4668207915703855e-06
7.6868064154475476e+04 -9.9405383554264602e-07
-4.4271084292817017e+10 -5.2528154869768013e-07
-9.0170084831868080e+03 5.5903054139376269e-04
3.4353903633942503e-04 -4.9577328667637237e+04
-6.5015157410399682e-01 4.2448457674891579e+10
4.2383614648130088e+09 1.1557176077798810e+07
9.2298603386843402e-06 7.7963460539068016e-07
-7.2471494716144775e+00 -9.6739289286873856e+10
-4.0387120445704260e+06 7.6289710099391452e-04
-5.5053011560433582e+01 4.3021523326878031e+02
3.8573277533445320e+10 -8.6925260195009884e-03
-8.8220125673259940e-10 2.3454192803199327e+00
2.5920907248345947e+09 -9.4722729190216350e-09
8.1816116414404269e-03 8.3298160305596783e+05
-9.6472105542700021e-04 6.3931897155428460e-09
-2.8687606989729078e+06 -6.2290635133759677e+08
7.7991949888316572e+08 5.6954821243650174e+08
1.2322016919144089e+04 9.8963125803022622e-01
9.1800775940150869e-09 -8.1161996083690176e+09
-2.1074379636646645e-04 4.9625229210132576e-01
2.6409667578275603e+04 8.4838878257891047e-04
-4.6271515547632909e+05 5.5283266190221280e+07
-3.2134001700633843e-05 5.6116981298701270e-10
7.7668725894030247e-06 -5.0528504875911473e+00
4.2840933580018884e-05 -8.2797168515028022e-05
4.3021328286975639e+10 -3.1918913074154565e-02
1.8369779869967327e-05 9.2058279902505490e+05
