3.4533722955426537e-08 -2.3534317216491640e-01
-6.7830720810741639e-09 -4.2610331390271573e+09
-1.3683486031819377e-06 2.3922503292878350e+01
-4.9781110528090206e+05 -4.9276351453776375e+00
-8.8797271946134152e-07 8.9187280393703768e-10
-1.7353558374106875e-05 1.8963400750059485e-05
-6.2302005054379181e-03 -2.1193234234866290e+05
5.7495761653034970e+02 6.4137146339587618e-10
-2.0471623546151445e+09 -4.3189043595140984e+10
5.1033725100897505e-09 9.8103268052090285e+05
2.2194405589693524e-02 -4.9129253710450344e-01
-6.4328249303594577e-08 -1.1245646925683645e-07
3.8585422267595904e-06 7.2127661612678668e+00
-6.4522984745332213e-01 -6.6288686237252568e-03
4.9609367701543718e-05 5.7858565847741196e-03
7.1765486519246389e-03 1.3607734584171932e-09
6.3086304543787142e+00 8.0007343227724662e-06
2.1525897615667647e+06 3.1539344969024736e-08
-2.6180082507070500e+07 -5.1614720211210810e-05
2.1150720439948203e-04 -4.0371931391880732e-04
-2.7486947739050735e-05 4.4103759702828896e+01
6.8683840267264915e+08 7.0376147345241364e-10
4.5499459341805481e-10 1.5858369327963188e+08
7.2393718550043860e-04 9.6903399224117906e-09
-7.3961290678737530e-03 -4.3255519442938454e+05
-5.2810674374592800e+03 6.8018471982060790e-06
5.9388647957544312e+07 8.0543328349985451e+07
-4.9986134495511735e+06 -5.0113555314760837e+04
7.0405701298192218e+06 9.1567536989930906e-07
-1.0995520502145277e+02 -3.9289945375782155e+07
-7.6003659829351535e-07 -3.0906135463010152e-05
-7.8978229306455902e+10 2.5779473061598826e+07
-9.1119414291814959e+08 3.8683750210181586e+07
-9.6058982470691411e-07 -2.4423352718200251e+08
-5.1892035288958421e-08 -9.3126718250929844e+03
4.0523690515531749e+07 3.8298631592829189e+01
-6.6030471302156327e+06 1.4155670015496855e-10
1.1147307628358467e+02 8.2606060040408752e+10
3.2722408603700119e-08 4.7229704592415154e-03
4.3826945193878796e-10 -1.8531530271881228e-04
-4.7257358572896336e-10 8.5365326977275747e-05
1.8368021225906957e+07 -9.6061858258228720e+04
5.8928455873572983e+07 5.3747084605323081e-01
9.7714282241825098e-04 1.1599585862825517e-10
1.7226208030445054e+07 -2.1013245856847817e-05
-6.8531361338692394e+00 -3.2982127253133443e-05
-9.4165503060269489e+09 -2.5147602262886841e+00
-4.0717252316955757e+10 -1.7179019737160485e+06
2.4158382652753222e+08 -6.6516339161743922e+05
-8.9857229365017023e+06 3.7554501891957523e+04
-7.2729499072434891e+01 -9.1244053939315959e-07
9.9839966721767048e-01 8.1114837599590025e+09
-1.0626037684100793e-06 -8.7907375941077270e-05
-2.4519974740126144e+05 3.2003597517044094e+04
-3.1616277035462145e-02 4.7973766268823596e-02
-8.9707257473157555e+07 -8.0795423793873377e+09
-6.8970876856623974e+05 -4.1395666913274105e+05
7.4200638333882796e+02 5.2984534817112451e-05
2.4791916056500192e-09 2.9057484282103164e+03
-9.3205537579137999e-04 -4.4197113971972471e+08
3.5960635074210100e+07 -1.7407216926727066e+10
-7.6704813525067939e-01 -2.3794346548920051e-01
7.2565803405158848e+07 -9.3937434368479328e-04
4.3950802749142167e-08 -8.9800266631709531e-08
2.4675060516547928e-01 4.2331591455896944e-07
-2.6277997230364518e-08 -5.8298066143594369e-05
4.3924561413888690e-09 9.5003020553665328e+02
-7.6085913724772317e-08 4.9434308653259759e+03
-4.8410170291431189e-03 4.5757389934572783e-02
5.6172384472056988e-03 8.3043210024169277e-03
8.7491605826517403e+07 1.8972017274095260e-01
3.2037893337664552e-04 -8.6940978318402406e-04
-7.1623450333775606e-09 1.3930472904826667e+02
-1.7904468999629507e-02 2.0064495656977987e-08
-9.6133839855512397e-04 -7.0338192385448761e-08
1.5945811128394890e-04 8.3236425384323014e-03
7.5745790233252467e-08 -1.7357597814425359e-04
-5.8978075996495804e+10 9.7632135036287000e+03
-4.4973637020971520e-08 -9.0539570590197436e-03
-7.5573059350644755e+01 -6.6776738023733781e-07
-5.0288489344917234e-03 4.1836600291625768e+02
-8.5212732530961599e+09 2.6885699288066921e-09
-5.3430830186845682e-04 -2.6683821834475408e+09
7.3564777525252327e+02 -8.4849746914189765e+00
8.5201986044115826e-07 -8.6987698851178284e+09
-9.0766081157941565e+07 -1.7462046734516520e-06
-4.9827400366920693e+02 2.6365127064633489e+07
-8.3101362969215310e-10 -9.2471101053198590e-01
-9.7824856246769831e+07 8.6282287533139122e+08
3.7001274588976189e+03 4.3719755853641561e+02
8.1392463944552492e+02 4.0855372013445868e+00
1.2183110099116106e-02 -2.2075342115270672e+10
6.8825729259859130e+04 5.1264157461009000e-02
-6.4455500970322186e-03 2.4924541336486027e+08
7.9131833012240925e+09 -9.3558163490323792e+10
-7.4831960153790187e-06 8.3921471521609408e+02
8.9424262399626605e+04 9.3566989808909409e+10
-7.6111856354825366e+08 1.5651097911420351e+10
-5.2454530982404822e+03 -7.5834008267418779e-05
-3.4300969244059414e+05 -4.1804836607926097e+09
4.1666919403357367e-10 1.6705774089351868e-09
6.4063283755555229e-04 7.9951357732460999e+10
6.8854405401594276e+06 1.8602594316727822e-05
3.2169194601450049e-04 3.2199885092275848e+10
-8.2098593713612900e-01 -4.7412177807925276e-01
5.1392577830960935e-09 -3.6908560321631828e-01
-4.5197100442476928e-05 8.2314540790760465e-05
-6.6007007648150036e+06 -8.6698889886820577e-10
3.8015077845029560e-04 -4.5469186677241576e+08
1.0756891097512464e+03 9.8617389852625320e+10
-6.1997569961027752e-04 -3.2650561246769981e-04
-4.7319573230494794e-02 7.8063284884532345e-07
8.1384151247626198e+06 -1.8057773554673881e+02
-3.4560095788318785e+02 9.4699688440846739e+00
-3.6501250773220404e-10 7.6822373748102109e+04
-8.4556865715773068e+06 -1.4977625876237308e-01
3.5871870795708412e+02 3.5718255878967483e+05
8.6356126422037774e-06 -4.5646600536656052e+00
2.6817674729729834e-06 5.4608832097353461e+03
-5.8514031739534330e+04 8.6420263050041058e+01
-8.0568461976864771e+00 7.5115940606110003e-09
9.7314974536673524e-02 -2.0316008031110972e+07
-2.8851512543187928e+09 3.9053259219417757e+00
7.6422665588812336e+07 7.1896588559460199e+08
-7.8684351445893784e+09 8.0707644820165500e-02
8.2436411285580854e-09 -9.3959038522224110e+06
9.5764312975949384e+00 -2.4874673500002141e-09
