9.5916960017960162e+31   +  j * 1.1724489981714134e-22
-4.3589525269512633e+96   +  j * -4.7392322521712216e+233
5.7094706436034790e+35   +  j * 3.0311728866686987e+271
1.6029112280454110e+137   +  j * 1.5216425535832994e-214
1.5537029698229885e-192   +  j * 1.8543170399690921e+236
-7.2857983026396393e-277   +  j * 1.3191838280653622e-102
-5.3350798807983780e-76   +  j * -2.0272554348960733e-125
-1.6535815323520104e-55   +  j * -1.1842434325749786e+268
4.7470847694363712e+153   +  j * -2.1246173425181087e+138
-8.8766579767582853e+293   +  j * 4.8990706237093715e-20
8.2001243816921699e+298   +  j * 1.7725902205425263e+108
-2.0998506890679427e+219   +  j * 1.2362875665659337e-55
3.3161266628394104e-228   +  j * 1.3222895862484794e+148
-3.4892284037774951e+32   +  j * -4.9577719047776808e-231
2.8773129158196841e-31   +  j * 8.2414605150119043e-86
-1.4528941756348032e-39   +  j * 1.1680202130973823e+135
3.0139676596946161e+242   +  j * 2.8892918744459897e-117
1.3423827994047905e+106   +  j * 1.1557099787503591e+105
-1.7510467811548684e+187   +  j * 4.3084657586841788e-236
-7.2306713692374623e-239   +  j * -2.7414388579364406e+204
-7.6033366222654057e-64   +  j * -4.8950406850900565e-255
3.8206770210424600e-295   +  j * -1.9209835333523013e+208
2.0407478465667959e+249   +  j * -1.4244663357519407e-221
-8.8929884084944463e+20   +  j * -6.2545448771466681e+184
8.0891619638304407e-302   +  j * 4.7483387096155382e+182
-2.1172094308755146e+226   +  j * -4.4728565438217350e-220
-5.5473182404739860e+96   +  j * 1.0101284521844648e+30
1.7647024201407933e-02   +  j * -1.0560574424227668e-139
-6.3731824639414477e+50   +  j * -9.0281696859658067e-06
4.7574944466073186e+145   +  j * -1.9442136856454859e-155
-1.8858050906816928e-281   +  j * 5.8340582046128840e-102
-5.8075613899738906e-241   +  j * 2.3003546506777342e-236
-2.8942210888710450e+301   +  j * -2.4248166402823308e-127
-4.0200805126535853e+221   +  j * 7.4897372514725182e-81
-2.8125825956549696e+286   +  j * -2.8004656271170159e+138
8.3232691891481226e+128   +  j * 1.4351601064695556e+34
-2.1521566521161650e+153   +  j * -4.4946213774291291e+55
-2.7993323604222362e-180   +  j * 7.9497990752661879e+113
1.1007231165265835e-300   +  j * 1.3013880660299744e+290
-4.2971427737775009e-104   +  j * -2.4958416087122547e-126
-5.3408540588264388e-83   +  j * -7.4898795267727309e+290
-2.1330242602653608e-37   +  j * 4.2306860224612645e+193
1.7301850943831071e-144   +  j * -7.7302959420829085e-70
2.7616010752532654e-107   +  j * 1.6884948756663121e+190
1.7683889430637284e-118   +  j * 3.9614808016892120e+01
1.5686935119177500e-94   +  j * -2.2649679025267579e-111
2.2918541804346178e-150   +  j * 6.1744540126895860e-307
1.0222519476900570e+136   +  j * 2.6739733817399686e+23
8.3167897792510549e-12   +  j * 2.4763090907088768e-06
-1.7810797191226249e-196   +  j * 2.4449725248155344e+288
3.4235483604747032e-115   +  j * 7.5656874557452447e+123
-1.1373708888887538e-136   +  j * -2.1693348638534540e-237
4.3679587589659394e-66   +  j * -5.9514474145619759e+192
4.0057706619593023e-193   +  j * -2.3793855712920898e-103
1.2963469838029482e-279   +  j * 1.9314860742376691e+293
-5.6081850688906493e-79   +  j * -1.2595251655169729e+182
-4.0013707172006294e+193   +  j * 7.6561253410783911e+258
1.7688671111601587e+155   +  j * -4.6773705625307569e+25
1.8291431305077335e+214   +  j * 5.5929709526710716e-182
2.0285213410387830e-276   +  j * 1.7525758883377719e-54
-5.5050031373259743e-38   +  j * 2.7076487166735553e-162
-4.1113181858569468e+263   +  j * -2.4107997074463480e+203
-8.3541240195203452e+194   +  j * 1.7199334174446242e+28
1.0642493754878543e+57   +  j * -8.7978739578454838e+63
-1.1718357418397665e+240   +  j * -1.2508101344285865e+190
2.5500257287842389e-155   +  j * -1.5504930184484150e+288
-6.8072535194852384e-43   +  j * -8.6073008684628428e+74
1.6434881935558050e-257   +  j * -8.5756234095823059e+11
-9.3758835035323954e-186   +  j * -4.2662682220992562e-57
1.8705008669631083e-251   +  j * 3.2895136171259963e+178
3.1968719961601385e-220   +  j * -6.2160178255503998e+63
-3.3125110344124828e-169   +  j * 5.5868070063465033e+97
5.1212988179708445e-113   +  j * -5.2436346856324672e-10
2.6176286404650948e+57   +  j * -2.3795480692275401e-268
3.8514319029566519e-292   +  j * 1.0925415466921028e-26
-4.5727542483521196e-27   +  j * -5.6983341677383504e+169
1.5232044671017285e+272   +  j * -3.1335584145770868e+262
3.2456595733454564e-264   +  j * 9.1180341393690923e+58
-1.3617286570850591e+142   +  j * 6.5520915546356254e+255
-2.0388109592747452e+125   +  j * 1.2581375360309578e+39
1.7395877531537845e+146   +  j * 1.2577160339944106e+191
-1.4098004120721660e-108   +  j * -1.6668054974238431e+270
-1.2282146067220392e-170   +  j * 1.0570128950384935e-278
7.7542268309231065e-295   +  j * 2.4244480533965740e-276
-1.5259402871675442e-264   +  j * 3.4411625650039516e+200
6.6439163411454005e+64   +  j * 1.3495432554960620e-221
5.8622163073223843e-130   +  j * 2.9817400216881271e+02
1.7470413779408723e+157   +  j * -8.1293738795923437e-246
-8.2088024628006167e-188   +  j * -5.1719263740968400e+08
5.1429596023037743e-26   +  j * 6.9636932372108148e-116
1.4393247894965447e-267   +  j * -1.0233867660624811e+91
4.3526150215288271e-32   +  j * 3.4851281258654665e+246
4.9588754149410154e+40   +  j * -2.8307550540010324e+292
-1.9041560344783085e-112   +  j * -7.7795998057157362e-221
3.2659761494870267e+278   +  j * -6.1932575562766287e+304
-1.0263578957075812e-227   +  j * 5.2366828963428237e+163
-4.8243570168594174e+242   +  j * 1.0381081606762327e-220
-3.6539729187347348e+88   +  j * -1.8076621167805910e+27
4.1239957541380131e+202   +  j * -1.1495488950112777e+32
-6.7187707612906465e-120   +  j * 1.5010798608559109e+254
