-1.0153718512159740e-142   +  j * -7.3387937610944142e-40
-6.4583410337696867e+235   +  j * -3.0450859902254075e+137
7.1047571795827140e+133   +  j * 6.6326002931782070e-252
-5.5383775515952400e+37   +  j * -3.5330618485654573e-90
1.8972694952654920e+165   +  j * -9.0170968161833750e+195
-5.9219986784251220e-125   +  j * -1.2009799375485646e+216
-6.2069495967100061e+173   +  j * 3.5307470199951142e+178
9.8382494557368327e+90   +  j * -3.1229852160283730e+242
-1.6453552004006533e+13   +  j * 2.6439023099266462e-205
8.8228016060810764e+78   +  j * -6.5878264336384363e+71
2.8949154221309292e-124   +  j * 1.9725575234756661e-113
-6.9643109898678694e-38   +  j * 4.6113098287947114e-196
-3.5951016865450642e-76   +  j * 1.0940364594674106e+116
7.7248100290192436e-85   +  j * 4.9868678536910372e-05
2.1920785625130215e+288   +  j * 1.7731290319476113e-282
-3.1860534989733171e-46   +  j * -6.6087438061523758e+223
1.2572155792637553e+25   +  j * 5.2263456619620608e+118
-3.8957200799001244e-212   +  j * -7.5675911525042081e-260
1.8737431607693804e-156   +  j * -1.6869572112759197e+20
-2.3504023522431006e+111   +  j * -1.8958478872440596e-218
2.5020224834938583e-231   +  j * 2.1951297125648395e+52
-1.6248710006423267e-09   +  j * 5.8426895726985099e-92
1.6058063289833908e+261   +  j * 1.3202288349740082e+83
-3.0402094323960148e-67   +  j * -2.9823148340609517e-186
-1.0648378516423197e-152   +  j * -1.0276646426560732e+174
7.5147755893167095e+89   +  j * 4.3158060033423227e+297
-1.0339659434229053e+204   +  j * 1.6425872100798620e-53
-2.2335832856889581e-95   +  j * 7.9238047044474508e+102
-1.4646651086566517e+84   +  j * 6.0381247321324449e+22
5.6125215697864229e+12   +  j * -8.3338326660330159e+287
4.7457126655084706e-224   +  j * -8.7855088852462370e-145
1.8110375550668181e+76   +  j * 4.3401690593217186e+218
1.8680626440854985e+33   +  j * -2.5588036513047306e-38
1.3178215829748564e-289   +  j * 9.9603625239649577e-128
-2.4480761091242472e-128   +  j * -2.5897739703184007e+126
-1.8381304417915954e-77   +  j * -1.3851408497037380e-297
-3.9967001937579883e+91   +  j * -3.5695224488399834e+179
6.4852038472897302e+21   +  j * -1.3837332165164197e-25
1.9344096760715809e+138   +  j * -3.6417607875297874e+87
1.1420899191802511e+297   +  j * 7.4539600790153178e+168
6.7236400386839327e-287   +  j * 8.4035123382155344e-295
3.2727782488579705e+274   +  j * 3.1756975851611878e+61
-1.1405779117985299e-293   +  j * 2.2441156294268271e+86
-3.3072982589717991e+302   +  j * 7.6015347188271003e-129
-3.9383496285904910e+65   +  j * -1.2405228654097269e+250
2.0935427472938061e-283   +  j * 4.3233894199137807e-146
6.0981017700990119e+63   +  j * 1.5507108629302077e+244
1.3924364107931563e-40   +  j * -1.7173815390064253e+230
1.0943003357634791e+34   +  j * 4.3256926767993670e-161
7.8955876214218082e-197   +  j * -1.2041675851206410e+168
-2.0277811933833532e+179   +  j * 6.3976832698050506e+198
1.0862799841094297e-62   +  j * 1.1346166062605243e-217
-4.4197389747927849e-15   +  j * -7.6143457469423113e-283
-6.4456443871988223e+21   +  j * -1.1960330038717977e-84
5.7226823630349116e-13   +  j * -5.2136416337937920e-295
8.1860688280893174e-179   +  j * 5.0074396247796833e-247
1.3877961523250591e-185   +  j * 2.4487258082666610e-92
-3.5746247589015635e+52   +  j * 2.3822417746578008e-210
-3.1870007626463730e+193   +  j * 4.0977918046755810e-58
4.3478279912589826e+43   +  j * 9.5281382053669799e+132
1.0276206228308693e+303   +  j * 1.1379739793928247e+168
-1.4828480027152468e-109   +  j * -2.3316471970943669e-04
3.7521461020973244e+222   +  j * 5.2500840336331054e-24
-3.9048566873243939e-165   +  j * 2.3032745357357621e-64
-6.4830755450613042e+120   +  j * -1.6155245199116905e-151
