4.1001995846630866e+63   +  j * -8.6089309464477495e+307
7.6076693397201249e-144   +  j * 1.1339157515364550e+46
3.6092515966105008e+13   +  j * 2.8373000904522968e-76
2.8080565622742407e-140   +  j * -1.1462801341310385e-83
-3.2737212518728417e+109   +  j * 2.1586926827915020e+15
-3.2308623823225985e-19   +  j * -2.3153616638996513e+37
4.9260544347530565e+147   +  j * -1.9855628688927265e-241
5.9714993973754062e-51   +  j * 1.9381131195961881e+201
4.7503278212205499e+241   +  j * -9.1421340254233418e-34
-9.7737928993779811e+185   +  j * -6.0562019988706714e-63
1.3598344270387395e-161   +  j * -1.1104351556083288e+207
-1.4385227585781060e+282   +  j * 1.1559021124921949e+275
8.9922106323474253e+135   +  j * 2.4114627214038673e-106
-1.9888314160085642e-148   +  j * -1.0089371718034509e-105
4.3430478105206213e+224   +  j * 9.8672599413819539e-151
-4.0471762838366293e-18   +  j * -6.3879404378620996e-265
5.9660176618288287e-21   +  j * 2.9013508366343572e+206
-6.6076203547767220e-95   +  j * -2.5684683140860519e-220
-6.9835150937303381e+176   +  j * 4.5120188058914833e-244
-1.2578124058568082e+09   +  j * 2.9387668267546296e+34
1.9090319040360583e-22   +  j * 1.4074655790372319e+279
2.7109030640099260e-98   +  j * 1.5129480835384792e-261
-8.0517332537624043e+117   +  j * -2.7942575313677966e-244
3.5986629338262267e-83   +  j * 7.4727869741382893e+50
-1.2510380070369652e-136   +  j * -3.3860901040415198e-163
-3.7689786559099012e+142   +  j * 3.8696507294029874e-85
-2.0838498085021513e+68   +  j * 2.4293980145644536e-102
1.3472820867976732e-120   +  j * 4.2521473847318453e+235
-6.0345148648126814e+188   +  j * -1.3501475182242036e-166
1.2923329266963403e-141   +  j * -2.3717265878704610e+196
2.1001247391548405e-53   +  j * 2.3110886307241248e+126
5.8747622540050211e-61   +  j * 1.3194915296324905e+234
-8.3960635668181448e+37   +  j * -1.7851966497517200e+16
1.0442401395136636e-40   +  j * 1.5700272678273942e+280
1.6083637341623578e+62   +  j * 1.5666134431028875e+264
-1.3396942576943782e-277   +  j * 1.2873679796999493e-176
1.2951239994090607e+138   +  j * 1.3791404188884444e+162
-4.7004486187083252e-95   +  j * -1.1931681585687036e+62
1.2134639552539625e-41   +  j * 6.8329026662787642e-19
-7.4188515565388774e+130   +  j * -2.2777238601365586e+52
