4016666666666666 BE165575E0FF4A28 BFEFAE147AE147AE 3FE47AE147AE147B C0162D0E55F5CD66 400CAC083153220A
C2304C533C000000 41C8BC65C0000000 BE102629E99525DE BF4DD1A21EA35936 41270D4B9999999A 418E5FE0F9C22681
C119A28000000000 C18FF2B600000000 4177D78400000000 3F947AE147AE147B C2A31971616B4000 C317CD9D4FFF4340
414C3A9000000000 3ED19DB7358BD307 41CB6B0B00000000 BF4FC8F32378AB0D 43282FD705A18000 40712FFFFFFFFFF8
BF0711947CFA26A2 4080900000000000 4011333333333333 3F4450EFDC9C4DA9 BFD50AE1DB51CACE 40A1CDFFFFFF15AB
3E5AD7F29ABCAF48 BE018601E7ACBC27 3E0D34ADD7753996 C1CA862940000000 BFDD0CB295E9E1B0 C036400000000000
BFC999999999999A 3E0D8CA3D6FB1F29 C01ACCCCCCCCCCCD C077C00000000000 3FF570A42EC3C3D7 4052FFFFFFF9D027
BFD28F5C28F5C28F C190ED7F00000000 3DFD8CA3D6FB1F29 C01199999999999A C1B29ED880000000 3FF3ED71F36262CC
C1B60DC080000000 BEA5798EE2308C3A C1FB9130A0000000 C0F57C0000000000 43C2FFAA3F298280 42BD9CF73BF28000
BE401B2B29A4692B 3ED63AD4E8244128 415312D000000000 3E7A4E823B7B7894 BFA3333333345798 403A800000000000
4056800000000000 BEF81E03F705857B C01D333333333333 BE73988594CC4CC2 C08488000000000F 3F25255625D175D3
40B3EC0000000000 40A0680000000000 3E42E5D9E5C45270 BF410A137F38C543 3FF179040D55D3F1 C0053742164FF890
C074000000000000 3DF6AD6BE0852FBA 40F53D8000000000 3F1322F2734F82F5 C17A8CE000000000 BF97E4285E180E3E
41386A0000000000 BE6E9A0535852E39 C0EC520000000000 41F35F1B40000000 C2359B4F9ED7999A 433D8EFEF4880000
3F483F91E646F156 40B2C00000000000 C1BD34CE80000000 412BC56000000000 C1F045FEC6800000 C2811CF0FEEAF4CD
3F70CB295E9E1B09 400999999999999A BF7D14E3BCD35A86 412B292000000000 C145BA800000F431 40AC81F45E0B4E13
BFE428F5C28F5C29 BEB09C0482F18C75 3F114D2F5DBB9CFA C0EF400000000000 BFB03B16009D5ECB 40E3AFFFFFFFFFF7
4178CBA800000000 4046000000000000 412C61A000000000 3F83DD97F62B6AE8 42B5FDD84F87FF93 4183A1E740000000
C1A312D000000000 4013333333333333 3E92CA5D05EA7AB3 BDFB7CDFD9D7BDBB C0466666666246DF 3FB062645F614AAF
BE438AC724DF60E3 C054800000000000 C212A05F20000000 C0BA2C0000000000 C120C2C400000000 4277DD79E1000000
C07D600000000000 41CA862940000000 C18AB3F000000000 404C000000000000 C215E79AE0000000 C3662226E8F36CDA
4000CCCCCCCCCCCD 3F3450EFDC9C4DA9 BF210A137F38C543 C129F0A000000000 407077FEE1BD1EDA C13B3CA8000000AD
BE6BEAD3593F1CB2 C0C2F20000000000 3E90C6F7A0B5ED8D 4054C00000000000 412891D800000000 BF63E6A518B15A5E
4133D62000000000 3F7EB851EB851EB8 C17F78A400000000 BFD1EB851EB851EC C2C38237A1640000 C122A95800000000
